id;artist;date;language  ;text;ad category;topic;place;adress;LATITUDE;LONGITUDE
DG2004/2715;Anonym (Künstler_in);1896;3;CE QUE NOUS COUTE LE CONGO!;politics;election;Belgium;;50,503887;4,469936
DG2004/2719;Anonym (Künstler_in);1896;3;"1896; COMMUNE DE LEMBECQ; GRANDE KERMESSE; Grand concert";entertainment;fair;Lembecq;;51,758991;7,001191
DG2004/2769;Anonym (Künstler_in);1896;1;"Uetliberg-Bahn; ZURICH; Sommer-Fahrplan 1896";travel;train;Uetliberg;;47,349591;8,491125
DG2004/3839;Anonym (Künstler_in);1896;1;"Rigaer Conservenfabrik & Lager feiner Delicatess-Heringe; D. DANIELSEN; Gr. Newstr. N. 29 RIGA";food;herring;Riga;Große Newstrasse 29;56,949649;24,105186
DGNF5305;Anonym (Künstler_in);(1896?) vor 1898;1;Reithoffer's patentirte Schnellreinigungs-SEIFE;household;soap;Vienna;Mariahilferstrasse 115;48,196257;16,343231
DG2003/1802;Baluschek Hans (Künstler_in);vor 1896;1;"""CITO""; SPORT-HEFTPFLASTER AUF SPULEN; für Reiter, Radfahrer u. Touristen; Bestes Material zum Reparieren von Pneumati-Reifen in wenigen Minuten; zugleich bester Schutzverband für Wunden etc. Preis 80 Pf. P. Bleiersdorf & Co. Chemische Fabrik, Hamburg";household;repair plaster;Hamburg;;53,551085;9,993682
DG2004/1919;Mackintosh Charles Rennie (Künstler_in);1896;2;THE SCOTTISH MUSICAL REVIEW;entertainment;magazine;Scotland;;56,490671;-4,202646
DG2003/1810;Behrens Hermann (Künstler_in);1896;1;"Unger's sterilisierte Milch; System Prof Dr. Backhaus, Göttingen. Vorwerk: Rosenthal = Schweizermühle";food;sterilised milk;Göttingen;;51,534292;9,931704
DG2004/2593;Donnay Auguste (Künstler_in);1896;3;"ASSOCIATION BELGE DE PHOTOGRAPHIE; DEUXIÈME EXPOSITION INTERNATIONALE D'ART PHOTOGRAPHIQUE; 1896";entertainment;exhibition;Brussels;;50,846647;4,352233
DG2004/2637;Rassenfosse Armand (Künstler_in);1896;3;"1896; L'ART INDÉPENDANT; Félicien Rops; Odilon Redon; Schuffenecker; Maurice Denis; Emile Berchmans; Auguste Donnay; Armand Rassenfosse; II R. de la Cahussée d'Antin Paris";entertainment;exhibition;Paris;2 Rue de la Cahussée d'Antin;48,871214;2,334243
DG2004/2643;Rassenfosse Armand (Künstler_in);1896;3;"SALON DES CENT; NOUVELLE EXPOSITION D'ENSEMBLE; février 1896";entertainment;exhibition;Paris;31 Rue Bonaparte;48,85494;2,333942
DG2004/2531;Berchmans Emile (Künstler_in);1896;3;"ASSOCIATION POUR L'ENCOURAGEMENT DES BEAUX-ARTS; Salon de 1896; VILLE DE LIEGE";entertainment;exhibition;Liège;Place St Paul;50,640027;5,571022
DG2004/529;Bonnard Pierre (Künstler_in);1896;3;"SALON DES CENT; 23me EXPOSITION D'ENSEMBLE; aout-septembre 1896";entertainment;exhibition;Paris;31 Rue Bonaparte;48,85494;2,333942
DGNF9326;Braakensiek Johan (Künstler_in);1896;1;"VLISSINGEN-QUEENBORO-LONDON; FAHRPLAN Sommer 1896";travel;destination;London;;51,507351;-0,127758
DG2003/2624;Brill George Reiter (Künstler_in);1896;2;"PHILADELPHIA Sunday Press; The Nation's Hero The Greatest Portrait ever made of Gen. U.S. Grant Free to Every Reader; Sunday, April 26, 1896";entertainment;magazine;Philadelphia;;39,952584;-75,165222
DG2003/2625;Brill George Reiter (Künstler_in);1896;2;"PHILADELPHIA SUNDAY PRESS; Little Jumbo; a unique Toy that will delight every Child; Free to all Readers; SUNDAY, JUNE 14th, 1896.";entertainment;magazine;Philadelphia;;39,952584;-75,165222
DG2003/2626;Brill George Reiter (Künstler_in);1896;2;"PHILADELPHIA Sunday Press; Special Feature for Sunday, Jan. 19, 1896; Cardinal Gibbons and Dr. Talmagc";entertainment;magazine;Philadelphia;;39,952584;-75,165222
DG2004/598;Detouche Henri (Künstler_in);1896;3;"22e EXPOSITION des CENT; de Juillet à fin Septembre Entrée 0.50; 31 Rue Bonaparte Paris";entertainment;exhibition;Paris;31 Rue Bonaparte;48,85494;2,333942
DG2004/725;Meunier Georges (Künstler_in);nach 1896;3;"SOCIÉTÉ PHILANTHROPIQUE; L'UNION DU COMMERCE; GRANDE MATINÉE-CONCERT; AU THÉÂTRE DE LA GAITÉ";entertainment;concert;Paris;Boulevard du Temple;48,864866;2,365674
DG2004/768;Réalier-Dumas Maurice (Künstler_in);1896;3;"1897; CHAMPAGNE JULES MUMM & CO.; REIMS";food;champagne;Reims;;49,258329;4,031696
DG2003/968;Mucha Alfons Maria (Künstler_in);1896;3;"LA DAME AUX CAMELIAS; SARAH BERNHARDT";entertainment;show;Paris;;48,856614;2,352222
DG2003/969;Mucha Alfons Maria (Künstler_in);1896;3;"SALON DES CENT; XXme EXPOSITION; HALL de la PLUME; 31, rue Bonaparte, Paris";entertainment;exhibition;Paris;31 Rue Bonaparte;48,85494;2,333942
DG2003/973;Mucha Alfons Maria (Künstler_in);1896;3;"LA PLUME; REVUE BI-MENSUELLE ILLUSTRÉE; 31, Rue Bonaparte, Paris; SALON DES CENT, BIBLIOTHÈQUE ARTISTIQUE ET LITTÉRAIRE";entertainment;exhibition;Paris;31 Rue Bonaparte;48,85494;2,333942
DG1914/715;Spillar Karel (Künstler_in);1896;1;"II. INTERNATIONALE PHARMACEUTISCHE AUSSTELLUNG in PRAG; 1896";entertainment;exhibition;Prague;;50,084089;14,423677
DG2004/2546;Combaz Gisbert (Künstler_in);1896;3;"LA LIBRE ESTHETIQUE; MUSEE MODERNE";entertainment;exhibition;Paris;;48,856614;2,352222
DG2004/2600;Duyck Edouard (Künstler_in);1897;3;EXPOSITION INTERNATIONALE BRUXELLES 1897;entertainment;exhibition;Brussels;;50,846647;4,352233
DG2004/2602;Duyck Edouard (Künstler_in);1896;3;"VILLE DE MONS; FETES OFFERTES PAR LES CHASSEURS A CHEVAL; de la garde civique de mons aux corps de cavalerie de la garde civique du Royaume";entertainment;festival;Mons;;50,454241;3,956659
DG2004/596;Delâtre Eugène (Künstler_in);1896;3;"LA CRITIQUE; Georges Bans; Directeur 50 Boul.d Latour Monbourg";entertainment;play;Monbourg;;47,42075;1,166078
DG2003/1952;Greiner Otto (Künstler_in);1896;1;"KLASSISCHER SKULPTURENSCHATZ; MONATLICH EIN HEFT; VERLAGSANSTALT F. BRUCKMANN A.G. MÜNCHEN";entertainment;magazine;Munich;;48,136916;11,575994
DG2003/2390;Zumbusch Ludwig von (Künstler_in);1896;1;"JUGEND; MÜNCHNER ILLUSTR. WOCHENSCHRIFT FÜR KUNST U. LEBEN";entertainment;magazine;Munich;;48,136916;11,575994
DG2003/2391;Witzel Josef Rudolf (Künstler_in);1896;1;MÜNCHNER ILLUSTRIERTE WOCHENSCHRIFT JUGEND HIER ZU HABEN.;entertainment;magazine;Munich;;48,136916;11,575994
DG2004/592;Dufau Clémentine Hélène (Künstler_in);1896;3;"BAL des INCREVABLES au Casino de Paris; le 9 Avril 1896";entertainment;ball;Paris;;48,856614;2,352222
DG2003/1889;Eckmann Otto (Künstler_in);1896;1;"Zeitschrift f. bild. Kunst und Kunstgewerbeblatt; Verlag v. E. A. Seemann Leipzig";entertainment;magazine;Leipzig;;51,339695;12,373075
DG2003/1927;Fischer Otto (Künstler_in);1896;1;"AUSSTELLUNG DES SAECHSISCHEN HANDWERKS UND KUNSTGEWERBES, DRESDEN 1896; DIE ALTE STADT";entertainment;exhibition;Dresden;;51,050409;13,737262
DG2003/1617;Gerster Károly (Künstler_in);1896;3;EXPOSITION MILLÉNAIRE NATIONALE, BUDAPEST, 1896;entertainment;exhibition;Budapest;;47,497912;19,040235
DG2003/1964;Gysis Nicolaus (Künstler_in);1896;1;"MÜNCHEN 1896; JAHRESAUSSTELLUNG VON KUNSTWERKEN ALLER NATIONEN IM KGL. GLASPALASTE";entertainment;exhibition;Munich;;48,136916;11,575994
DG2003/2668;Haskell Ernest (Künstler_in);1896;2;"NEW YORK SUNDAY JOURNAL; talks… without a tongue; Special Christian Endeavor Supplement; 1896";entertainment;magazine;New York City;;40,712784;-74,005941
DG2003/2344;Sütterlin Ludwig (Künstler_in);1896;1;BERLINER GEWERBEAUSSTELLUNG 1896;entertainment;exhibition;Berlin;;52,520007;13,404954
DG2004/799;Steinlen Théophile Alexandre (Künstler_in);1896;3;TOURNÉE DU CHAT NOIR de Rodolphe Salis;entertainment;etablissement;Paris;Montmartre;48,886193;2,34309
DG2004/2760;Vautier Otto (Künstler_in);1896;3;"VICTORIA HALL; EXPOSITION NATIONALE SUISSE; GENÈVE; CONCERT SYMPHONIQUE; SAMEDI 6 JUIN 1896";entertainment;concert;Geneva;;46,20248;6,146193
DG2004/755;Pal Jean de (Künstler_in);1896;3;"'CHAND D'HABITS; TOUS LES SOIRS AUX FOLIES-BERGÈRE";entertainment;show;Paris;32 Rue Richer;48,874204;2,344856
DG2003/2065;Keller Ferdinand (Künstler_in);1896;1;"AUSSTELLUNG für ELEKTROTECHNIK UND KUNSTGEWERBE. STUTTGART; 1896";entertainment;exhibition;Stuttgart;;48,775846;9,182932
DG2003/1150;Schram Alois Hans (Künstler_in);1896;1;"INTERNATIONALE AUSSTELLUNG FÜR KÖRPERLICHE ERZIEHUNG; GESUNDHEITSPFLEGE & SPORT; INSBRUCK, Tirol; Athletik Sport Spiele; Mai 1896 October";entertainment;exhibition;Innsbruck;;47,269212;11,404102
DG2004/2635;Livemont Privat (Künstler_in);1896;3;CABOURG A 5 heures DE PARIS;travel;destination;Cabourg;;49,291019;-0,116033
DG2004/2649;Rysselberghe Théo van (Künstler_in);1896;3;"La libre Esthétique; OUVERTURE samedi 22 février 1896; MUSEE MODERNE";entertainment;exhibition;Paris;;48,856614;2,352222
DG2004/1436;Oliva Viktor (Künstler_in);1896;6;"TOPICUV SALON; Stálá umelecká výstava v Praze; Ferdinand Tr.";entertainment;exhibition;Prague;;50,084089;14,423677
DG2003/2694;Penfield Edward (Künstler_in);1896;2;"HARPER'S; JULY 1896";entertainment;magazine;New York City;Broadway;40,81242;-73,960534
DG2003/2695;Penfield Edward (Künstler_in);1896;2;"HARPER'S; MAY 1896";entertainment;magazine;New York City;Broadway;40,81242;-73,960534
DG2003/2697;Penfield Edward (Künstler_in);1896;2;"TOM SAWYER DETECTIVE a new story by MARK TWAIN; HARPER'S AUGUST";entertainment;magazine;New York City;Broadway;40,81242;-73,960534
DG2003/2800;Penfield Edward (Künstler_in);um 1896;2;"THREE GRINGOS IN CENTRAL AMERICA AND VENEZUELA; HARPER & BROTHERS N.Y.";entertainment;novel;New York City;;40,712784;-74,005941
DG2003/2803;Penfield Edward (Künstler_in);1896;2;"HARPER'S; MARCH 1896";entertainment;magazine;New York City;Broadway;40,81242;-73,960534
DG2003/2804;Penfield Edward (Künstler_in);1896;2;"HARPER'S; JANUARY; In Washington's Day; By Woodrow Wilson";entertainment;magazine;New York City;Broadway;40,81242;-73,960534
DG2004/1924;Peppercorn Arthur Douglas (Künstler_in);1896;2;"Water Colours by A. D. Peppercorn; THE GOUPIL GALLERIES";entertainment;exhibition;London;5 Regent Street Waterloo Place;51,508238;-0,133812
DG2003/1239;Tolnay Ákos (Künstler_in);1896;4;ÖS - BUDAVÁRA elökelö mulatóhely összekötve az ezredéves kiállítással;entertainment;exhibition;Budapest;;47,497912;19,040235
DG2003/2253;Raders Ludwig (Künstler_in);1896;1;"GRÖSSTE MASKENKOSTÜM-VEREINSANSTALT DES CONTINENTS; 60000 fertige Kostüme auf Lager; Fabrik für historische Kostüme; Theater- und Maskengarderobe; F. u. A. DIRINGER; 13 Hochbrückenstrasse 13; in der Nähe des Hofbräuhauses";luxury;costumes;Munich;Hochbrückenstrasse 13;48,136902;11,580725
DG2003/2809;Reed Ethel (Künstler_in);1896;2;"A VIRGINIA COUSIN & BAR HARBOR TALES; BY MRS. BURTON HARRISON; LAMSON WOLFFE & CO, BOSTON & NEW YORK";entertainment;book;Boston;;42,360082;-71,05888
DG2003/2810;Rhead Louis John (Künstler_in);1896;2;"THE NEW YORK HERALD; SUNDAY, MARCH 22, 1896";entertainment;magazine;New York City;;40,712784;-74,005941
DG2004/1935;Wilson Edgar (Künstler_in);vor 1896;2;DALY'S THEATRE;entertainment;theatre;London;2 Cranbourn Street;51,511021;-0,129594
DG2003/967;Mucha Alfons Maria (Künstler_in);1897;3;"SALON DES CENT; Juin 1897; 31, rue Bonaparte; Exposition de l'Oeuvre de A. MUCHA""";entertainment;exhibition;Paris;31 Rue Bonaparte;48,85494;2,333942
DG2003/2812;Rhead Louis John (Künstler_in);1897;3;"EXPOSITION SPÉCIALE DE SOIXANTE NOUVELLES AFFICHES INÉDITES de LOUIS RHEAD; SALON DES CENT; DU 20 AVRIL AU 10 MAI 1897";entertainment;exhibition;Paris;31 Rue Bonaparte;48,85494;2,333942
DG2003/1757;Anonym (Künstler_in);1897;1;"XIX. Staats-Lotterie für gemeinsame Militär-Wohltätigkeits-Zwecke; 1897";entertainment;lottery;;;;
DG2004/1686;Anonym (Künstler_in);1897;5;Lago Maggiore;travel;destination;Lago Maggiore;;45,967622;8,653259
DG2004/2662;Anonym (Künstler_in);1897;3;"VILLE DE PÉRUWELZ; GRAND FESTIVAL international; 6 Juin 1897; Fête de Pentecôte";entertainment;ball;Peruwelz;;50,510582;3,593674
DG2004/2519;Baes H. (Künstler_in);1897;3;BRUXELLES-EXPOSITION 1897;entertainment;exhibition;Brussels;;50,846647;4,352233
DG2004/514;Baric Jules Jean Antoine (Künstler_in);1897;3;"Du 18 Décembre 1897 au 20 Janvier 1898; J. BARIC au SALON des CENT, Galerie du NOUVEAU-CIRQUE, 251, rue SAINT-HONORÉ";entertainment;exhibition;Paris;31 Rue Bonaparte;48,85494;2,333942
DG2003/1811;Behrens Hermann (Künstler_in);1897;1;"Kgl. Sächs. Hofbuchdruckerei C. C. MEINHOLD & SÖHNE DRESDEN; Steindruckerei und Zinkatzanstalt";luxury;printer;Dresden;;51,050409;13,737262
DG2004/2644;Rassenfosse Armand (Künstler_in);1897;3;"SOLEIL; BEC A INCANDESCENCE AU GAZ; le meilleur lemoinscher le plus économique; Fabrique a Herstal Magasins Place Verte 21 au 1st; LIÉGE";household;light;Liège;;50,642097;5,571534
DGNF7974;Bonnard Pierre (Künstler_in);1897;3;"L'ESTAMPE et L'AFFICHE; Revue d'Art; 125 Boulevard St Germain  ";entertainment;exhibition;Paris;125 Boulevard St Germain;48,852823;2,336571
DG2004/535;Burret Léonce (Künstler_in);1897;3;Le Lire LE CHAT NOIR;entertainment;etablissement;Paris;Montmartre;48,886193;2,34309
DG2004/1433;Mucha Alfons Maria (Künstler_in);1897;3;BIÈRES de la MEUSE;food;beer;Verdun;;49,159876;5,384423
DGNF8915;Livemont Privat (Künstler_in);1897;3;"EXPOSITION INTERNATIONALE; BRUXELLES; 1897 (L'Estampe et l'Affiche)";entertainment;exhibition;Brussels;;50,846647;4,352233
DG2003/1866;Cissarz Johann Vincenz (Künstler_in);1897;1;"THEOD. BEYER; DRESDEN; LITHOGRAPH. ANSTALT U. DRUCKEREI";luxury;printer;Dresden;;51,050409;13,737262
DG2003/1867;Cissarz Johann Vincenz (Künstler_in);vor 1897;1;"VERMESSUNGS-BUREAU; DRESDEN";household;surveying;Dresden;;51,050409;13,737262
DG2003/1898;Ehrhardt Frieda (Künstler_in);1897;1;STUDIEN & SKIZZEN AUSSTELLUNG DER DAMENAKADEMIE DES KÜNSTLERINNENVEREINS MÜNCHEN;entertainment;exhibition;Munich;;48,136916;11,575994
DG1911/676;Roller Alfred (Künstler_in);1897;1;"KUNSTSALON EUGEN ARTIN; SLEVOGT-AUSSTELLUNG; 1897";entertainment;exhibition;Vienna;;48,208174;16,373819
DG2003/1907;Engl Josef Benedikt (Künstler_in);1897;1;"Simplicissimus; 1. APRIL 1896 bis 1. APRIL 1897; Ich hab's überstanden, das heiße Jahr...";entertainment;magazine;Vienna;;48,208174;16,373819
DG2003/2250;Raders Ludwig (Künstler_in);1897/1898;1;"MÜNCHNER ILLUSTR. WOCHENSCHRIFT FÜR KUNST & LEBEN; Jugend";entertainment;magazine;Munich;;48,136916;11,575994
DG2004/3787;Gad Peter Urban (Künstler_in);1897;9;"KVINDERNES ORCHIDÈ UDSTILLING; 17 - 22 MARTS";entertainment;exhibition;Copenhagen;Bredgade 29;55,682428;12,588064
DG2003/2320;Schwindrazheim Hugo (Künstler_in);vor 1897;1;Lustiger FÜHRER durch die KUNSTAUSSTELLUNG;entertainment;exhibition;Hamburg;;53,551085;9,993682
DG2004/643;Grün Jules Alexandre (Künstler_in);1897;3;"OÙ LA MÈNENT-ILS? ""AU VIOLON""; BOULEVARD DES ITALIENS";entertainment;etablissement;Paris;Boulevard des Italiens;48,871486;2,337131
DG2003/943;Marold Luděk (Künstler_in);1897;1;Parfumerie APOLLO, WIEN.;luxury;perfume;Vienna;;48,208174;16,373819
DG2003/1016;Orlik Emil (Künstler_in);1897;1;"PARFUMERIE; GOTTLIEB TAUSSIG";luxury;perfume;Vienna;;48,208174;16,373819
